Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
129747,FLUXUS EXTRA/YOKO ONO/GALLERY 360,,,,VHS,"4 1/8 x 7 1/2 x 1"" (10.5 x 19 x 2.5 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,FC887.2,Video,Fluxus Collection,,N,223150,,,,2.5,,10.5,,,19.0,,
129758,Zen For Film,Nam June Paik,4469.0,1965,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC878.2,Video,Fluxus Collection,,N,223176,,,,,,,,,,,
129792,LIVE! Edge Fukui Fluxus,,,2006,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5049.1,Video,Fluxus Collection,2008-10-08,N,223469,,,,0.0,,0.0,,,0.0,,
129793,Martin,Dick Higgins,2637.0,1972,Kodachrome 16mm film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5050,Video,Fluxus Collection,2008-10-08,N,223470,,,,0.0,,0.0,,,0.0,,
129802,Fluxus Media Opera,Mieko Shiomi,5403.0,1994,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5059,Video,Fluxus Collection,2008-10-08,N,223479,,,,0.0,,0.0,,,0.0,,
129803,"Fluxus Extra, Gallery 360, Tokyo, August 2001",,,2001,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5060,Video,Fluxus Collection,2008-10-08,N,223480,,,,0.0,,0.0,,,0.0,,
129805,"Fluxus Extra at Gallery 360, February 12, 2000",,,2000,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5062,Video,Fluxus Collection,2008-10-08,N,223482,,,,0.0,,0.0,,,0.0,,
129807,Fluxfilms,,,1966,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5064,Video,Fluxus Collection,2008-10-08,N,223484,,,,0.0,,0.0,,,0.0,,
129808,Flux Film,,,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5065,Video,Fluxus Collection,2008-10-08,N,223485,,,,0.0,,0.0,,,0.0,,
129809,Two-Ball Football,,,1973,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5066,Video,Fluxus Collection,2008-10-08,N,223486,,,,0.0,,0.0,,,0.0,,
129813,Fluxus A,Various Artists,24409.0,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5070.1,Video,Fluxus Collection,2008-10-08,N,223490,,,,0.0,,0.0,,,0.0,,
130053,Fluxus B,Various Artists,24409.0,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5070.2,Video,Fluxus Collection,2008-10-08,N,223764,,,,0.0,,0.0,,,0.0,,
130054,Fluxus B,Various Artists,24409.0,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5070.3,Video,Fluxus Collection,2008-10-08,N,223765,,,,0.0,,0.0,,,0.0,,
130069,LIVE! Edge,,,2006,DVD,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5049.2,Video,Fluxus Collection,2008-10-08,N,223812,,,,0.0,,0.0,,,0.0,,
130305,The Death of Louis XIV,Albert Serra,69598.0,2016,"Digital cinema (color, sound)",,Purchase from the Distributor,819592,Video,Film,2017-09-27,Y,273079,http://www.moma.org/collection/works/273079,,,,,,,,,,
130306,Rat Film,Theo Anthony,69599.0,2016,"Digital cinema (color, sound)",,Purchase from the Distributor,819593,Video,Film,2017-09-27,Y,273080,http://www.moma.org/collection/works/273080,,,,,,,,,,
130307,Western,Valeska Grisebach,69601.0,2017,"Digital cinema (color, sound)",,Purchase from the Distributor,819595,Video,Film,2017-09-27,Y,273082,http://www.moma.org/collection/works/273082,,,,,,,,,,
130308,Claire's Camera,Hong Sang-soo,43533.0,2017,"Digital cinema (color, sound)",,Purchase from the Distributor,819596,Video,Film,2017-09-27,Y,273083,http://www.moma.org/collection/works/273083,,,,,,,,,,
130309,On the Beach at Night Alone,Hong Sang-soo,43533.0,2017,"Digital cinema (color, sound)",,Purchase from the Distributor,819597,Video,Film,2017-09-27,Y,273084,http://www.moma.org/collection/works/273084,,,,,,,,,,
130310,My Brother’s Wedding,Charles Burnett,69603.0,1983,"Digital cinema (color, sound)",,Purchase from the Distributor,819599,Video,Film,2017-09-27,Y,273086,http://www.moma.org/collection/works/273086,,,,,,,,,,
130312,The Pocketbook,Billy Woodberry,69597.0,1980,"Digital cinema (black and white, sound)",,Purchase from the Distributor,819602,Video,Film,2017-09-27,Y,273089,http://www.moma.org/collection/works/273089,,,,,,,,,,
130315,Livin’ Dolls performance documentation,Ula Hedwig,69606.0,1981,Video,,Purchase from the Artist,819610,Video,Film,2017-09-27,Y,273100,http://www.moma.org/collection/works/273100,,,,,,,,,,
130316,Hit or a Miss/Information,Alexa Hunter,67327.0,1979,Video,,Purchase from the Artist,819618,Video,Film,2017-09-27,Y,273108,http://www.moma.org/collection/works/273108,,,,,,,,,,
130329,APEX,Arthur Jafa,69635.0,2013,"Video (color, sound)",8:22 min.,Fund for the Twenty-First Century,774.2017,Video,Media and Performance,2017-12-11,Y,273164,http://www.moma.org/collection/works/273164,http://www.moma.org/media/W1siZiIsIjQyNTM5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c11693ff3a4fdc87,,,,,,,,,
130331,Lessons I-CLXXX,Martine Syms,68036.0,2014-18,"180 videos (color, sound)",90 min. (30 sec. each),Fund for the Twenty-First Century,780.2017,Video,Media and Performance,2017-12-11,Y,273168,http://www.moma.org/collection/works/273168,http://www.moma.org/media/W1siZiIsIjQ0MzY4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f9ed8325e4577889,,,,,,,,,5400.0
130429,Fluxus C,Various Artists,24409.0,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5070.4,Video,Fluxus Collection,2008-10-08,N,273414,,,,0.0,,0.0,,,0.0,,
130431,Mysteries,Dick Higgins,2637.0,1969,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC911.2,Video,Fluxus Collection,2008-10-08,N,273416,,,,,,,,,,,
130432,Scenario,Dick Higgins,2637.0,1968,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC957.2,Video,Fluxus Collection,,N,273417,,,,,,,,,,,
130433,Scenario,Dick Higgins,2637.0,1968,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC957.3,Video,Fluxus Collection,,N,273418,,,,,,,,,,,
130551,Hank and Mary Without Apologies 7/8,Dick Higgins,2637.0,,16mm film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5105,Video,Fluxus Collection,2008-10-08,N,273697,,,,0.0,,0.0,,,0.0,,
130554,Zen for Film and Fluxfilms,,,,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5108,Video,Fluxus Collection,2008-10-08,N,273700,,,,0.0,,0.0,,,0.0,,
130557,"A La Carte, Nikolaj, 1992",Various Artists,24409.0,1992,DVD,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5111,Video,Fluxus Collection,2008-10-08,N,273703,,,,0.0,,0.0,,,0.0,,
130561,Fluxfilms (Vautier print),Various Artists,24409.0,1966,DVD,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5115,Video,Fluxus Collection,2008-10-08,N,273707,,,,0.0,,0.0,,,0.0,,
130564,The Dog,Arthur Köpcke,18701.0,c. 1966,16mm film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5118,Video,Fluxus Collection,2008-10-08,N,273710,,,,0.0,,0.0,,,0.0,,
130565,"Fluxus Manifestatie in en rond Kunsthandel Monet, Amsterdam, October 5, 1962",Edo Jansen,40470.0,1962,16mm film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5119,Video,Fluxus Collection,2008-10-08,N,273711,,,,0.0,,0.0,,,0.0,,
130566,"""Milan Knizak Film""",Milan Knížák,29427.0,,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5120,Video,Fluxus Collection,2008-10-08,N,273712,,,,0.0,,0.0,,,0.0,,
130567,Templon Coque,Ben Vautier,6115.0,,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5121,Video,Fluxus Collection,2008-10-08,N,273713,,,,0.0,,0.0,,,0.0,,
130568,Film No. 4,Yoko Ono,4410.0,1966,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5122,Video,Fluxus Collection,2008-10-08,N,273714,,,,0.0,,0.0,,,0.0,,
130569,Untitled,Dick Higgins,2637.0,c. 1958,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5123,Video,Fluxus Collection,2008-10-08,N,273715,,,,0.0,,0.0,,,0.0,,
130570,*Unidentified,Joe Jones,2934.0,,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5124,Video,Fluxus Collection,2008-10-08,N,273716,,,,0.0,,0.0,,,0.0,,
130572,*Unidentified,,,,Film,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5126,Video,Fluxus Collection,2008-10-08,N,273718,,,,0.0,,0.0,,,0.0,,
130573,"Fluxus Film #22, ""Shout""",Jeff Perkins,42190.0,1966,VHS,,The Gilbert and Lila Silverman Fluxus Collection Gift,FC5127,Video,Fluxus Collection,2008-10-08,N,273719,,,,0.0,,0.0,,,0.0,,
130808,Incense Sweaters & Ice,Martine Syms,68036.0,2017,"Three-channel video (color, sound; 69 min.), color window film, wall painting, Augmented Reality (AR) app, steel benches, and twelve archival pigment prints on found posters",Dimensions variable,Fund for the Twenty-First Century,779.2017.1-17,Video,Media and Performance,2017-12-11,Y,274813,http://www.moma.org/collection/works/274813,http://www.moma.org/media/W1siZiIsIjM5OTUwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d602afc64fb82179,,,,,,,,,4500.0
130814,The Andy and Edie Show at Limelight,Courtney Harmel,69956.0,1984,"Video (color, sound)",23:11 min.,Purchase from the Artist,820464,Video,Film,2018-10-16,Y,275025,http://www.moma.org/collection/works/275025,,,,,,,,,,
130815,Dali & Gala's Mad Tea Party at Limelight,Courtney Harmel,69956.0,1984,"Video (color, sound)",14:07 min.,Purchase from the Artist,820466,Video,Film,2018-10-16,Y,275026,http://www.moma.org/collection/works/275026,,,,,,,,,,
130816,June Brides at Limelight,Courtney Harmel,69956.0,1984,"Video (color, sound)",21:11 min.,Purchase from the Artist,820465,Video,Film,2018-10-16,Y,275030,http://www.moma.org/collection/works/275030,,,,,,,,,,
130817,Love Letters to Fiorucci at Limelight,Courtney Harmel,69956.0,1984,"Video (color, sound)",6:42 min.,Purchase from the Artist,820463,Video,Film,2018-10-16,Y,275031,http://www.moma.org/collection/works/275031,,,,,,,,,,
130818,Mermaids on Heroin at Danceteria,Courtney Harmel,69956.0,1984-1985,"Video (color, sound)",7:48 min.,Purchase from the Artist,820462,Video,Film,2018-10-16,Y,275068,http://www.moma.org/collection/works/275068,,,,,,,,,,
130819,The Mega-Star book signing at Fiorucci,Courtney Harmel,69956.0,1985,"Video (color, sound)",3:38 min.,Purchase from the Artist,820460,Video,Film,2018-10-16,Y,275069,http://www.moma.org/collection/works/275069,,,,,,,,,,
130820,Halloween at Limelight,Courtney Harmel,69956.0,1985,"Video (color, sound)",5:54 min.,Purchase from the Artist,820467,Video,Film,2018-10-16,Y,275073,http://www.moma.org/collection/works/275073,,,,,,,,,,
130821,Disco Hospital at Limelight,Courtney Harmel,69956.0,1985,"Video (color, sound)",5:34 min.,Purchase from the Artist,820468,Video,Film,2018-10-16,Y,275074,http://www.moma.org/collection/works/275074,,,,,,,,,,
130822,Fellini Party at Limelight,Courtney Harmel,69956.0,1985,"Video (color, sound)",7:45 min.,Purchase from the Artist,820469,Video,Film,2018-10-16,Y,275075,http://www.moma.org/collection/works/275075,,,,,,,,,,
130823,Fiorucci Classic Nouveau,Courtney Harmel,69956.0,1986,"Video (color, sound)",1:39 min.,Purchase from the Artist,820461,Video,Film,2018-10-16,Y,275079,http://www.moma.org/collection/works/275079,,,,,,,,,,
130842,Kang Rinposhe (Paths of the Soul),Zhang Yang,43602.0,2015,Digital cinema,,Purchase from Icarus Films,819930,Video,Film,2016-10-18,N,275256,,,,,,,,,,,
131448,Tripoli Cancelled,Naeem Mohaiemen,73945.0,2017,"Video (color, sound)",95 min.,Fund for the Twenty-First Century,394.2018,Video,Media and Performance,2018-05-24,Y,277522,http://www.moma.org/collection/works/277522,http://www.moma.org/media/W1siZiIsIjQyMzkxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2358fac6918d9be3,,,,,,,,,
131449,Two Meetings and a Funeral,Naeem Mohaiemen,73945.0,2017,"Three-channel video (color, sound)",85 min.,Fund for the Twenty-First Century,395.2018,Video,Media and Performance,2018-05-24,Y,277523,http://www.moma.org/collection/works/277523,,,,,,,,,,
131601,The Banishment,Andrei Zvyagintsev,37025.0,2007,"Digital cinema (color, sound)",,Purchase from the Distributor,819953,Video,Film,2018-02-07,N,279736,,,,,,,,,,,
131602,Girl 27,David Stenn,74011.0,2007,Video,,Gift of the Artist,819956,Video,Film,2018-02-07,N,279739,,,,,,,,,,,
131603,Bone Tomahawk,S. Craig Zahler,74012.0,2015,"Digital cinema (color, sound)",,Gift of the Artist,819958,Video,Film,2018-02-07,N,279741,,,,,,,,,,,
131604,Brawl in Cell Block 99,S. Craig Zahler,74012.0,2017,"Digital cinema (color, sound)",,Gift of the Artist,819959,Video,Film,2018-02-07,N,279742,,,,,,,,,,,
131605,Dreams Are Colder Than Death,Arthur Jafa,69635.0,2014,"Digital cinema (color, sound)",,Gift of the Artist,819960,Video,Film,2018-02-07,Y,279748,http://www.moma.org/collection/works/279748,http://www.moma.org/media/W1siZiIsIjQyNTQ3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f3bce131e154231,,,,,,,,,
131685,Contrapposto Studies i,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.a,Video,Media and Performance,2017-05-24,N,279899,,,,,,,,,,,425.0
131686,Contrapposto Studies ii,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.b,Video,Media and Performance,2017-05-24,N,279900,,,,,,,,,,,425.0
131687,Contrapposto Studies iii,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.c,Video,Media and Performance,2017-05-24,N,279901,,,,,,,,,,,425.0
131688,Contrapposto Studies iv,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.d,Video,Media and Performance,2017-05-24,N,279902,,,,,,,,,,,425.0
131689,Contrapposto Studies v,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.e,Video,Media and Performance,2017-05-24,N,279903,,,,,,,,,,,425.0
131690,Contrapposto Studies vi,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.f,Video,Media and Performance,2017-05-24,N,279904,,,,,,,,,,,425.0
131691,Contrapposto Studies vii,Bruce Nauman,4243.0,2015/2016,"Seven-channel video (color, sound)",Continuous duration. Dimensions variable.,"Jointly owned by The Museum of Modern Art, New York, acquired in part through the generosity of Agnes Gund and Jo Carole and Ronald S. Lauder; and Emanuel Hoffmann Foundation, on permanent loan to Öffentliche Kunstsammlung Basel",518.2017.g,Video,Media and Performance,2017-05-24,N,279905,,,,,,,,,,,425.0
131692,"Pyramid Club Video. February 8, 1987. Peter Kwaloff, Kennon Raines",Clayton Patterson,67801.0,1987,"Video (color, sound)",,Purchase from the Artist,820023,Video,Film,2018-02-07,N,279938,,,,,,,,,,,
131693,"Pyramid Club Video. May 27, 1989: Street Scene/ambulance, Ave A & E 6 St./Peter Kwaloff at Pyramid; June 1, 1989: TSP Task Force #1",Clayton Patterson,67801.0,1989,"Video (color, sound)",,Purchase from the Artist,820024,Video,Film,2018-02-07,N,279939,,,,,,,,,,,
131694,"Pyramid Club Video. November 1986. Peter Kwaloff, Mr. Fashion, Daphne Hellman",Clayton Patterson,67801.0,1986,"Video (sound, color)",,Purchase from the Artist,820025,Video,Film,2018-02-07,N,279940,,,,,,,,,,,
131695,"Pyramid Club Video. May 13, 1987. Peter Kwaloff – Lady Bunny event",Clayton Patterson,67801.0,1987,"Video (color, sound)",,Purchase from the Artist,820026,Video,Film,2018-02-07,N,279941,,,,,,,,,,,
131696,Pyramid Club Video. February 1988. King Tutt's Waa Waa Hut performance,Clayton Patterson,67801.0,1988,"Video (color, sound)",,Purchase from the Artist,820027,Video,Film,2018-02-07,N,279942,,,,,,,,,,,
131697,"Pyramid Club Video. February 15, 1988. King Tutt's Waa Waa Hut. Peter Kwaloff (La Toilette Jackson), Gerard Little (Mr. Fashion), Stephen Tashjian (Tabboo!)",Clayton Patterson,67801.0,1988,"Video (color, sound)",,Purchase from the Artist,820028,Video,Film,2018-02-07,N,279943,,,,,,,,,,,
131698,"Pyramid Club Video. December 1986. King Tutt's Waa Waa Hut. ""Dial M for Model""",Clayton Patterson,67801.0,1986,"Video (color, sound)",,Purchase from the Artist,820029,Video,Film,2018-02-07,N,279944,,,,,,,,,,,
132312,DRAWING RESTRAINT 23: SULFURIC,Matthew Barney,7005.0,2015,"Video (black and white and color, silent)",15:46 min.,"Jointly owned by Laurenz Foundation, Schaulager, Basel; and The Museum of Modern Art, New York, Richard S. Zeisler Bequest and The Blanchette Hooker Rockefeller Fund (both by exchange)",77.2010.21.2,Video,Painting & Sculpture,2010-03-08,N,282994,,,,,,,,,,,946.0
132589,Poemim,Katalin Ladik,47646.0,1980,"Video (color, sound)",10:41 min.,"Gift of acb Galéria, Budapest",1223.2018,Video,Media and Performance,2018-11-07,Y,283992,http://www.moma.org/collection/works/283992,,,,,,,,,,
132592,Freedom Farming,Li Binyuan,74165.0,2014,"Video (color, sound)",5:02 min.,Fund for the Twenty-First Century,390.2018,Video,Media and Performance,2018-05-24,Y,283997,http://www.moma.org/collection/works/283997,http://www.moma.org/media/W1siZiIsIjQ1MDk0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2ab5ccd7b97e8caa,,,,,,,,,
132593,Weed Killer,Patrick Staff,74347.0,2017,"Video (color, sound)",16:49 min.,Fund for the Twenty-First Century,397.2018,Video,Media and Performance,2018-05-24,Y,283998,http://www.moma.org/collection/works/283998,http://www.moma.org/media/W1siZiIsIjQ2NDIwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f8abe30b4b05a620,,,,,,,,,
132594,Speeches – Chapter 3: Living Labour,Bouchra Khalili,47100.0,2013,"Video (color, sound)",25 min.,Gift of the artist,391.2018,Video,Media and Performance,2018-05-24,Y,284000,http://www.moma.org/collection/works/284000,http://www.moma.org/media/W1siZiIsIjQ0MzY1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c2481b9ba2b39b33,,,,,,,,,
132753,Stone Lifting: A Self Portrait in Progress,Maria Lassnig,3402.0,1971-1974,"16mm film transferred to video (color, sound)",,Gift of the Maria Lassnig Foundation,820158,Video,Film,2018-05-02,Y,284421,http://www.moma.org/collection/works/284421,http://www.moma.org/media/W1siZiIsIjQ1MzgzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3072b68909664803,,,,,,,,,
132769,Soul Sisters,Maria Lassnig,3402.0,1972-1976,"16mm film transferred to video (color, sound)",,Gift of the Maria Lassnig Foundation,820159.1-3,Video,Film,2018-05-02,Y,284455,http://www.moma.org/collection/works/284455,http://www.moma.org/media/W1siZiIsIjQ1NDkxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c81ecd77760f2f1b,,,,,,,,,
132770,Encounter,Maria Lassnig,3402.0,1970,"16mm film transferred to video (color, sound)",,Gift of the Maria Lassnig Foundation,820160,Video,Film,2018-05-02,Y,284456,http://www.moma.org/collection/works/284456,http://www.moma.org/media/W1siZiIsIjQ1NDkyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e375e58dbac806a5,,,,,,,,,
132771,Moonlanding / Janus Head,Maria Lassnig,3402.0,1971-1972,"Regular 8mm film transferred to video (color, sound)",,Gift of the Maria Lassnig Foundation,820162,Video,Film,2018-05-02,Y,284458,http://www.moma.org/collection/works/284458,http://www.moma.org/media/W1siZiIsIjQ1MzgzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f6f3e6a6ed55c325,,,,,,,,,
132772,Demolition,J.P. Sniadecki,42140.0,1980,"Digital cinema (color, sound)",,Purchase from the Artist,820163,Video,Film,2018-05-02,Y,284459,http://www.moma.org/collection/works/284459,,,,,,,,,,
132773,Yumen,J.P. Sniadecki,42140.0,2013,"Digital cinema (color, sound)",,Purchase from the Artist,820164,Video,Film,2018-05-02,Y,284460,http://www.moma.org/collection/works/284460,,,,,,,,,,
132774,People's Park,J.P. Sniadecki,42140.0,2012,"Digital cinema (color, sound)",,Purchase from the Artist,820165,Video,Film,2018-05-02,Y,284461,http://www.moma.org/collection/works/284461,,,,,,,,,,
133029,Acción de la Estrella (Star Action),Carlos Leppe,49623.0,1979,"Video (color, sound)",20 min.,Gift of Pedro Montes through the Latin American and Caribbean Fund,392.2018.2,Video,Media and Performance,2018-05-24,Y,287630,http://www.moma.org/collection/works/287630,http://www.moma.org/media/W1siZiIsIjQ2ODUwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=975809e4bd52bd78,,,,,,,,,
133039,Sweet Desire a.k.a. Burial Piece,Pope.L,37145.0,1996,"Video (color, sound; 4:19 min), five inkjet prints",,"Acquired in part through the generosity of Jill and Peter Kraus, Anne and Joel S. Ehrenkranz, The Contemporary Arts Council of The Museum of Modern Art, The Jill and Peter Kraus Media and Performance Acquisition Fund, and Jill and Peter Kraus in honor of Michael Lynne ",88.2019.1-7,Video,Media and Performance,2019-04-04,Y,287703,http://www.moma.org/collection/works/287703,http://www.moma.org/media/W1siZiIsIjQ3MTg0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b5c909c89a3453a0,,,,,,,,,
133803,A Mile of Crosses on the Pavement,Lotty Rosenfeld,35906.0,1979-80,"16mm film transferred to video (color, sound)",5:28 min.,​Gift of Ronnie Heyman in honor of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund,1229.2018,Video,Media and Performance,2018-11-07,Y,290211,http://www.moma.org/collection/works/290211,http://www.moma.org/media/W1siZiIsIjQzNTM0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b17290f057c836c4,,,,,,,,,
133879,M 3x3,Analivia Cordeiro,42857.0,1973,"Video (black and white, sound)",9:54 min.,Latin American and Caribbean Fund,1216.2018,Video,Media and Performance,2018-11-07,Y,290551,http://www.moma.org/collection/works/290551,,,,,,,,,,
133882,What is Poetry to You?,Cecilia Vicuña,37569.0,1980,"16mm film transferred to video (color, sound)",23:20 min.,Latin American and Caribbean Fund,1231.2018,Video,Media and Performance,2018-11-07,Y,290554,http://www.moma.org/collection/works/290554,http://www.moma.org/media/W1siZiIsIjQ1NzgwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9c036dd6fedf6404,,,,,,,,,
133961,"Ocean 33 ° 02'47 ""S / 51 ° 04'00” N",Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.1-52,Video,Media and Performance,2018-11-07,Y,290997,http://www.moma.org/collection/works/290997,http://www.moma.org/media/W1siZiIsIjQ1OTg1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=40d60981051b5437,,,,,,,,,19800.0
133962,The Stripper,Robin Rhode,27821.0,2014,"Video (color, sound)",2:22 min.,Gift of Ninah and Michael Lynne,1228.2018,Video,Media and Performance,2018-11-07,Y,290998,http://www.moma.org/collection/works/290998,,,,,,,,,,
134178,Introduzione All’Oscuro,Gastón Solnicki,75046.0,2018,"Digital cinema (color, sound)",,Purchase from the Filmmaker,820395,Video,Film,2018-10-16,Y,292601,http://www.moma.org/collection/works/292601,,,,,,,,,,
134179,Kékszakállú,Gastón Solnicki,75046.0,2016,"Digital cinema (color, sound)",,Purchase from the Filmmaker,820396,Video,Film,2018-10-16,Y,292602,http://www.moma.org/collection/works/292602,,,,,,,,,,
134180,Papirosen,Gastón Solnicki,75046.0,2011,"Digital cinema (color, sound)",,Purchase from the Filmmaker,820397,Video,Film,2018-10-16,Y,292603,http://www.moma.org/collection/works/292603,,,,,,,,,,
134181,Süden,Gastón Solnicki,75046.0,2008,"Digital cinema (color, sound)",,Purchase from the Filmmaker,820398,Video,Film,2018-10-16,N,292604,,,,,,,,,,,
134182,Lower East Side Trilogy,Ernie Gehr,30632.0,2018,"Digital cinema (color, sound)",,Purchase from the Artist,820399,Video,Film,2018-10-16,Y,292607,http://www.moma.org/collection/works/292607,,,,,,,,,,
134189,Queer Turf,Uzi Parnes,75052.0,1991,"Super 8mm film (black and white, silent)",,Purchase from the Artist,820413,Video,Film,2018-10-16,Y,292626,http://www.moma.org/collection/works/292626,,,,,,,,,,
134192,Cocktails With Jack,Uzi Parnes,75052.0,1983,"Video (color, sound)",,Purchase from the Artist,820419,Video,Film,2018-10-16,Y,292632,http://www.moma.org/collection/works/292632,,,,,,,,,,
